id,title,url,image
20764,IILM University Greater Noida,,
26953,Sir Theagaraya College Chennai,,
31382,Government Polytechnic College Neyyattinkara,,
31385,Shree Niranjana Swamy Polytechnic Mangalore,,
31388,AANM & VVRSR Polytechnic,,
27772,Symbiosis International University Nashik,,
30286,Gateway School of Business Sonepat,,
31389,SJPN Trust's Polytechnic Belgaum,,
20783,JSPM's Imperial College of Engineering and Research Pune,,
32899,Welingkar Online Mumbai,,
26954,Sankaralingam Bhuvaneswari College Of Pharmacy Sivakasi,,
26955,Ponnaiyah Ramajayam Engineering College Thanjavur,,
31392,Adyapeath Annada Polytechnic College Kolkata,,
19526,GMC Amritsar,,
26956,Government Unani Medical College Chennai,,
31393,Al Kabir Polytechnic,,
26785,Khansa Women's College For Advance Studies Kasaragod,,
31395,Government VISL S J Polytechnic Bhadravathi,,
26803,K.C.S. Kasi Nadar College of Arts and Science Chennai,,
31396,AlAzhar Polytechnic College Thodupuzha,,
26958,Sivagamiammal College of Arts & Science Krishnagiri,,
26959,Sara Nursing College Dharapuram,,
26069,"VKR, VNB & AGK College of Engineering Eluru",,
29992,Avidus Academy of Management Chennai,,
20793,Indiana Institute of Engineering and Information Technology Gorakhpur,,
26961,Government Villupuram Medical College and Hospital,,
26963,"Pope's College, Sawyerpuram Thoothukudi",,
31329,Government Polytechnic Rajkot,,
19529,GMC Jammu,,
31398,Aries Polytechnic College Palakkad,,
28812,Bansal Institute Of Research Technology & Science Bhopal,,
26675,Paramekkavu College Of Arts & Science Thrissur,,
26967,Prahar School of Architecture Coimbatore,,
26968,Lady Doak College Madurai,,
31399,Industrial Training Institute Cuttack,,
27725,Government First Grade College for Women Maddur,,
34001,IMJ Institute of Science & Commerce Kundapura,,
20802,Indo Global College of Engineering Mohali,,
26973,Nehru Institute of Management studies Coimbatore,,
31764,Mauli College of Pharmacy Udgir,,
31401,Baruipur Government Polytechnic Kolkata,,
28445,"Vishwakarma College of Arts, Commerce & Science Pune",,
29998,Angappa College of Arts and Science Coimbatore,,
26975,Nehru Nursing College Tirunelveli,,
33836,Vivekanand Paramedical & Nursing College Gaya,,
34035,MS PU & Degree College Bangalore,,
31403,Basirhat Government Polytechnic College Bankura,,
20810,Infant Jesus College of Engineering Thoothukudi,,
26976,Imayam College of Arts and Science Thuraiyur,,
29999,"DMIHER, Centre For Distance and Online Education Wardha",,
26977,"Sree Ayyappa College for Women, Chunkankadai Nagercoil",,
20813,Info Institute of Engineering Coimbatore,,
31404,Canning II Government Industrial Training Institute,,
26978,SRC Trichy,,
31405,AnjumanIIslam's A. R. Kalsekar Polytechnic Mumbai,,
29944,Amity Global Business School Ahmedabad,,
34208,Vivekananda Global University collaborating with NIAT,,
26979,Indira College of Nursing Thiruvallur,,
27776,Bokaro Steel City College,,
26980,"Prince Shri Venkateshwara Arts and Science College, Gowrivakkam Chennai",,
26983,Sree Amman Arts & Science College Erode,,
31406,Bundwan Polytechnic Purulia,,
31416,Dr. Panjabrao Deshmukh Rural Polytechnic Amravati,,
29954,Rawal Institutions Faridabad,,
26981,Nesamony Memorial Christian College Kanyakumari,,
31411,"Sheth D.M Polytechnic in Horticulture, AAU Vadodara",,
31412,Dr. B.C. Roy Polytechnic Durgapur,,
34066,Gonard College Of Nursing & Paramedical Science Ayodhya,,
26984,Sembodai Rukmani Varatharajan Engineering College Vedaranyam,,
31413,Durgapur Institute of Polytechnic,,
26986,NichiIn Centre For Regenerative Medicine Nungambakkam Chennai,,
33857,Swami Vivekananda College of Education Roorkee,,
31414,D Y Patil Polytechnic Kolhapur,,
28480,Institute of Technology and Future Management Trends Chandigarh,,
31417,ESC Government Polytechnic Nandyal,,
26985,Prof Dhanapalan College of Art and science Kelambakkam,,
30062,Bennett University SOL,,
31418,Lourdes Matha Institute of Management Studies Thiruvananthapuram,,
31787,Department of Chemical Technology Aurangabad,,
26988,Servite College of Nursing Tiruchirappalli,,
34091,St. Jude's Hospital and College of Nursing Jhansi,,
31419,Sri Durgadevi Polytechnic College Thiruvallur,,
31420,Feroze Gandhi Polytechnic Rae Bareli,,
29953,Indian Institute For Secondary & Technical Education Kolkata,,
26989,Sharmila College Of Nursing Chennai,,
26992,Namakkal Kavignar Ramalingam Government Arts College for Women,,
31307,Government Millennium Polytechnic College Chamba,,
27812,Rama University Kanpur,,
30084,State Institute Of Hotel Management Durgapur,,
26993,Selvam Arts & Science College Namakkal,,
31692,Mahamaya Polytechnic for information Technology Aligarh,,
20854,Joginpally BR Engineering College Yenkapally,,
31108,Government Polytechnic Adityapur Jamshedpur,,
31421,Sai Ganapathi Polytechnic Visakhapatnam,,
31422,Government Polytechnic Bicholim,,
29959,Universal Group of Institutions Bangalore,,
32185,DC School of Architecture & Design Thiruvananthapuram,,
26994,Providence College For Women Coonoor,,
31424,Purbasthali I Government Industrial Training Institute,,
31683,Maha Maya Polytechnic Of Information Technology Basti,,
26996,Nadar Mahajana Sangam Sermathai Vasan College for Women Avaniapuram Madurai,,
27000,Senthamarai College of Arts & Science Madurai,,
27002,Indo American College Cheyyur,,
31426,Govenment Polytechnic Kulsari Chamoli,,
26905,Dhanalakshmi Srinivasan Institute of Research and Technology Perambalur,,
27004,Sree Muthukumaraswamy College Chennai,,
31427,Government Polytechnic Belur,,
20871,KJSIEIT,,
30329,Maulana Mukhtar Ahmad Nadvi Technical Campus Malegaon,,
34159,Edvanta Degree College Hyderabad,,
27005,Shanmuga Industries Arts & Science College Tiruvannamalai,,
29969,Rachnoutsav College of Commerce & Management Hyderabad,,
27006,Loyola College Vettavalam Tiruvannamalai,,
31429,Government Industrial Training Institute Ernakulam,,
31768,Gawande College of Pharmacy Buldhana,,
27007,Shri Bharani College of Nursing Salem,,
34342,MPIT,,
31430,Guru Brahmanand Ji Government Polytechnic Nilokheri,,
27011,Shreenivasa Engineering College Pappiredipatti,,
27030,Sri Aravindar Arts & Science College Villupuram,,
27012,Shree Chandraprabhu Jain College Minjur Mambalam,,
31433,Government Polytechnic College Jhalawar,,
27017,Thiruvalluvar Government Arts College Rasipuram,,
31434,Government Polytechnic Jajapur,,
29887,"College of Agricultural Engineering and Technology, Punjab Agricultural University Ludhiana",,
27018,Srinivasa Institute of Engineering & Technology Chennai,,
27020,Islamiah College (Autonomous) Vaniyambadi,,
31435,Government Polytechnic Barabanki,,
26751,"Cochin University of Science and Technology, International School of Photonics Thrikkakara Kochi",,
31450,Government Polytechnic Godhra,,
26753,St Mary's College Puthanangadi Malappuram,,
27019,Sree Sevugan Annamalai College Devakottai,,
31778,"School of Pharmacy, Swami Ramanand Teerth Marathwada University Nanded",,
27021,Srinivasan College Of Nursing Perambalur,,
31438,Government Polytechnic Ayodhya,,
27022,M.G.R College (Arts and Science) Hosur,,
31440,Government Polytechnic Gonda,,
27024,Sriram College of Arts and Science Chennai,,
33322,Krishna College Of Education and Management Lucknow,,
27025,"Rajah Serfoji Government Arts College, Azhagammal Nagar Thanjavur",,
26982,Liberty Institute of Radiology and Paramedical Research Centre Chennai,,
27026,Sri Ramakrishna Mission Vidyalaya College of Arts and Science Coimbatore,,
31441,Government Polytechnic College Cherthala,,
27028,JKK Nattraja College of Arts and Science Namakkal,,
20886,K.R. Gouri Amma College of Engineering for Women Cherthala,,
27036,JKKN College Of Pharmacy Namakkal,,
31442,Government Polytechnic College Pala Kottayam,,
31444,Government Polytechnic Kasaragod,,
27038,Rajalakshmi Engineering College Chennai,,
26155,Invotech Precision Engineers Visakhapatnam,,
31445,Jayvantrai Harrai Desai Polytechnic Surat,,
31446,Pimpri Chinchwad Polytechnic Pune,,
20896,Study World College of Engineering Coimbatore,,
27039,Thiruvalluvar College Papanasam,,
31447,P.C.P.S. Girls' Polytechnic Guwahati,,
32973,Vasudev College Of Law Haldwani,,
15649,Arya Vidyapeeth College Guwahati,,
27040,SSM College of Pharmacy Erode,,
27042,Tiruppur Kumaran College For Women,,
31448,Government Polytechnic Anantapur,,
27041,St. Isabels College Of Nursing Chennai,,
31449,Government Polytechnic Bantwal,,
31341,Government Polytechnic Kohima,,
27045,Sri Balamurugan College of Arts & science Salem,,
30656,IPS College of Pharmacy Gwalior,,
27046,St. Joseph's College for Women Tiruppur,,
29899,Sambalpur University Distance Education,,
31452,Government Polytechnic Jamui,,
31515,Y. B. Patil Polytechnic Pune,,
31454,Government Polytechnic Jagatsinghapur,,
34422,Ajeenkya DY Patil University,,
27047,"University College of Engineering, Anna University Tindivanam",,
27050,Sri Bharathi Arts and Science College Arni,,
27048,SJCTNC,,
27055,Jaya Suriya Engineering College Chennai,,
27056,Sri Ganesh College Salem,,
27058,Jayam Arts and Science College Dharmapuri,,
31456,Government Polytechnic Bellampally Adilabad,,
27059,St. Anne's Arts and Science College Chennai,,
31457,Government Polytechnic Khutri Bokaro,,
27064,Madha College of Physiotherapy Chennai,,
34362,Imperial College of Nursing,,
27065,Vadamalayan Institute Of Medical And Allied Health Sciences Madurai,,
27066,Thiru. Vi. Ka. Govt. Arts College Thiruvarur,,
27067,Sri Sarada College for Women Salem,,
30572,"Babu Madhav Institute of Information Technology, Uka Tarsadia University Bardoli",,
26794,ERK Arts and Science College Dharmapuri,,
31459,Government Polytechnic Rohru,,
26085,"VNS Group of Institutions, Faculty of Engineering Bhopal",,
31463,Government Polytechnic Pen Raigad,,
27072,Madha Arts and Science College Chennai,,
27073,Sri Hayagreeva Arts & Science College Madurai,,
27076,"R.B Gothi Jain College for Women, Pulliline Chennai",,
27074,Vasavi Vidya Trust Group of Institutions Salem,,
34379,Techno India University Powered by Emversity,,
29993,NRTI,,
31865,Shikshan Prasarak Mandal’sSPM’s Smt. Kusumatai Wankhede Institute of Pharmacy Mumbai,,
27077,"Sri Kumara Gurupara Swamigal Arts College, Padmanapa Mangalam Thoothukkudi",,
31460,Government Polytechnic Hubbali Dharwad,,
27079,Rajas Engineering College Tirunelveli,,
27080,"Vivekanandha College of Arts and Sciences for Women, Elayampalayam Namakkal",,
33977,WBJRS Academic Foundation Kolkata,,
27081,Sri Kaliswari College Sivakasi,,
31461,Government Polytechnic Jalna,,
31465,Government Polytechnic Cheriyal Warangal,,
25665,CSIR Central ElectroChemical Research Institute Sivaganga,,
27082,Sudharsan College of Arts and Science Pudukkottai,,
31432,Government Polytechnic Asthawan Nalanda,,
26797,Chennai National Arts Science College Avadi,,
27086,Sri Venkateswara Dental College And Hospital Chennai,,
33988,Renu Mahesh Seva Sansthan Hardoi,,
30323,PES Polytechnic Bangalore,,
31474,Raiganj Polytechnic Uttar Dinajpur,,
27087,Vivekananda Dental College For Women Tiruchengodu,,
31477,Sakthi Polytechnic College Tiruvannamalai,,
27091,Sri Venkateswara Institute of Science and Technology Thiruvallur,,
25791,Cochin Institute of Science and Technology Muvattupuzha,,
27094,Vivekanandha College Of Nursing Tiruchengodu,,
31479,Government College of Arts Chandigarh,,
31482,Sanjivani K.B.P. Polytechnic Kopargaon,,
27103,St.Xavier College of Nursing Kumbakonam,,
31484,Shantiniktan Polytechnic college Durgapur,,
27104,Sri Mookambika College Of Nursing Kanyakumari,,
26805,Annai Velankanni College Tholayavattam Kanyakumari,,
27105,Theivanai Ammal Women Viluppuram,,
31486,Srinivasa Polytechnic College Pudukkottai,,
34452,TIMS Ranchi,,
27107,Star Lion College of Engineering and Technology Thanjavur,,
27109,Surya School of Pharmacy Villupuram,,
27116,Sri Ramana Maharishi College of Engineering Cheyyur,,
34431,Arogyam Hospital & Educational Trust,,
27110,T.S.M. Jain College of Technology Melur,,
20979,Latha Mathavan Engineering College Madurai,,
31489,Sri Tontada Siddhalingeshwar Kalyan Kendra Polytechnic Gadag,,
20981,Laxmi Institute of Technology Valsad,,
30375,Sri Sai Institute of Nursing Science Sehore,,
27114,Thanjavur Medical College,,
31490,The Kavery Polytechnic College Salem,,
27117,Syed Hameeda Arts & Science College Kilakarai Ramanathapuram,,
34439,Gautam Buddha Technical Institute,,
31491,S.R.R.S Government Polytechnic Siricilla Karimnagar,,
30523,AlKarim University Katihar,,
31493,T.M.A.E'S Polytechnic Bellary,,
27118,Scansworld Education and Research Institute Chennai,,
34457,"St mother Teresa College of Pharmacy, Lucknow",,
27123,Schieffelin Institute of Health Research Leprosy Centre Karigiri Vellore,,
33181,DY Patil PGDM Institute Akurdi Pune,,
27125,The Eye Foundation Coimbatore,,
21005,MEA Engineering College Malappuram,,
34469,Digital Scholar,,
31496,Singareni Collieries Polytechnic Mancherial,,
21006,MEASI Institute of Information Technology Chennai,,
27145,Sri Venkateshwaraa Medical College Hospital & Research Centre Pondicherry,,
28663,Children Welfare Centre Law College Mumbai,,
28823,Hindustan Institute of Technology Science and Management Gwalior,,
27127,Vysya College Salem,,
31497,Vishweshwaraiya ITI Dhanbad,,
31498,Viva College of Diploma Engineering & Technology Palghar,,
21009,MET's Institute of Engineering Nashik,,
34478,"PW Institute of Innovations, Lucknow,",,
27128,Vijay Institute of Management Dindigul,,
31501,Government Model Residential Polytechnic Srisailam,,
31502,GMR Polytechnic Gajwel Medak,,
27129,Thanthai Roever College of Pharmacy Perambalur,,
30520,Vinayaka Institute of Nursing Anand,,
26187,National Institute of Retail Management Bangalore,,
27132,Thanthai Hans Roever College Perambalur,,
30476,SKU Chhatarpur,,
27133,Vivek Institute Of Laboratory Medicine Nagercoil,,
25656,Jashbhai Maganbhai Patel College of Commerce Mumbai,,
27134,Vivekananda College Agastheeswaram,,
27135,The American College Madurai,,
31505,Vethamonickam Memorial CSI Polytechnic College Kanyakumari,,
31509,Mansha Polytechnic Bhilai,,
31518,Bhagwan Parshuram College Kurukshetra,,
27137,The Sankara Nethralaya Academy Chennai,,
31894,Shri Rawatpura Sarkar Group of Institutions Jhansi,,
27139,Ganga Technical Campus Bahadurgarh,,
30490,Lords University Alwar,,
33135,Planet Finance Business School Rangareddy,,
27141,Indus Business Academy Greater Noida,,
25961,Marwadi University Rajkot,,
21022,MNSK College of Engineering Pattukkottai,,
27143,IIIT Kalyani,,
27146,IBMR Business School Gurgaon,,
27147,Mahe Institute of Dental Sciences & Hospital,,
29917,India Today Media Institute Noida,,
29922,NSHM Kolkata,,
26857,CMS Group of Institutions,,
27148,IIIT Vadodara,,
33174,Little Angel Institute of Professional Studies Mhow,,
27149,IIIT Kota,,
27158,KK College of Engineering and Management Dhanbad,,
27151,IIIT Una,,
27155,NIT Andhra Pradesh,,
31514,Government Polytechnic Laying Itanagar,,
29708,Govt. Naveen College Jaijaipur,,
30027,IDOL GU,,
28754,Gopabandhu Ayurveda Mahavidyalaya Puri,,
31516,Government Polytechnic Roing,,
27156,Srinivas Institute of Dental Sciences Mangalore,,
27159,Dumka Engineering College,,
31517,S.J. GOVERNMENT POLYTECHNIC Bangalore,,
31519,Bharti College of Polytechnic Durg,,
27162,Ramchandra Chandarvansi Institute of Technology Palamu,,
27163,Nilai Institute of Management Ranchi,,
25696,HR Institute of Engineering and Technology Ghaziabad,,
31520,Government Polytechnic Namsai,,
27172,MES College of Architecture Kakkodi Kozhikode,,
27173,TKM School of Architecture Kollam,,
27174,Mookambika Technical Campus School of Architecture Muvattupuzha,,
31525,Government Industrial Training Institute Chandigarh,,
26871,P.T.R. College of Engineering and Technology Madurai,,
31526,Nalbari Polytechnic,,
27179,N.T.R. College of Veterinary Science Gangavaram,,
31527,Government Industrial Training Institute for Women Chandigarh,,
27182,College of Veterinary Science & Animal Husbandry Anand,,
28807,Women Institute of Technology Dehradun,,
30621,Indian School of Business Management and Administration Ahmedabad,,
27183,Vanbandhu College of Veterinary Science & Animal Husbandry Navsari,,
31528,Aryan Polytechnic College Ajmer,,
27185,Veterinary College Shimoga,,
26197,Oriental College of Management (MBA) Bhopal,,
31529,Samskruti College of Polytechnic Hyderabad,,
31535,Government Polytechnic for Women Chandigarh,,
31578,Aryabhatt Polytechnic Gaya,,
28815,IIIT Ranchi,,
31536,Imperial Institute of Polytechnic & Technology Jaipur,,
28909,Apex Institute of Management and Technology Karnal,,
27186,Veterinary College Vidyanagar Hassan,,
27187,"KVASU, College of Veterinary and Animal Sciences Mannuthy",,
25742,Bangalore Technological Institute,,
27197,R.D Gardi College of Nursing Ujjain,,
31537,Shri Bhawani Niketan Polytechnic Jodhpur,,
30643,Modern College of Engineering Jhansi,,
27199,MAIMS,,
27203,JIMS Vasant Kunj II,,
27209,Delhi Institute of Rural Development Poona,,
27210,N R Institute of Business Management Ahmedabad,,
31539,PNB Polytechnic College Jaipur,,
32599,Khongnangthaba University Imphal,,
33203,Sushant University Powered by Sunstone Gurgaon,,
34285,Unizona Healthcare & Technical Council,,
27220,GLS University Ahmedabad,,
28858,Laxmipati Group of Institutions Bhopal,,
31542,Govindam Polytechnic College Sikar,,
27221,BDS Institute of Management Meerut,,
34293,"KR Mangalam University, School of Physiotherapy and Rehabilitation Sciences",,
26017,THDC Institute of Hydro Power Engineering and Technology Garhwal,,
31544,Agnel Polytechnic South Goa,,
27222,Loknayak Jai Prakash Institute Of Technology Chapra,,
27223,Institute of Business Management & Research Kolkata,,
31546,Government Polytechnic College Kalamassery Ernakulam,,
31547,Kanyapur Polytechnic Asansol,,
27224,Vardhman Institute of Medical Sciences Nalanda,,
31548,Mishri Devi Memorial Polytechnic College Todabhim Karauli,,
27225,IIHMR Bangalore,,
26964,Government Arts College for Women Ramanathapuram,,
27226,SKMC,,
30418,Dr. M.P.K Homoeopathic Medical College,,
27227,Carreograph Institute of Management Studies Kolkata,,
31553,Ranaghat Government Polytechnic Nadia,,
27229,GMC Bettiah,,
27238,MIT University Shillong,,
27233,KLS Institute of Management Education & Research Belgaum,,
33617,Navyug Group of education Morvi,,
27236,Birla Global University Bhubaneswar,,
28877,"Directorate of Distance Education, Vidyasagar University Midnapore",,
27239,MATS Institute of Management & Entrepreneurship Bangalore,,
21089,Malla Reddy Institute of Technology Secunderabad,,
27243,Indirapuram Institute of Higher Studies Ghaziabad,,
31554,Swami Keshwanand Institute of Technical Education Sikar,,
27244,Ishan Institute of Management and Technology Greater Noida,,
28895,Acme College of Information Technology Hyderabad,,
31555,AZMET College of Engineering & Technology Kishanganj,,
30910,Renaissance University Indore,,
27248,Axis Institute of Planning & Management Kanpur,,
31556,Millia Polytechnic Purnea,,
27251,JAGANNATH University Jaipur,,
27252,Amity University Raipur,,
27663,ACS Medical College,,
28322,"RIMT University, School of Management Studies & Commerce Gobindgarh",,
29029,Nehru College of Aeronautics and Applied Sciences Coimbatore,,
31557,Yogiraj Polytechnic College Kota,,
31558,Aryan Polytechnic College Kota,,
27256,"Institute for Future Education, Entrepreneurship and Leadership Pune",,
27745,Alva's College Moodubidire Dakshin Kannada,,
28357,International School of Business & Media Kolkata,,
31562,CRK Polytechnic College Vaishali,,
27258,V.M. Salgaocar Institute of International Hospitality Education Salcete,,
27122,Women's Christian College Nagercoil,,
31563,Marudhara Polytechnic College Sikar,,
31582,Golaghat Polytechnic,,
31565,SS Polytechnic College Udaipur,,
27261,Don Bosco College Panji,,
27704,Government College of Home Science Hassan,,
28398,MET Institute of Management Mumbai,,
27264,LNMCBM,,
21108,Mansarovar College of Education Bhopal,,
31568,Sandip Foundation's Shri Ram Polytechnic Madhubani,,
27270,Jain Institute of Management & Entrepreneurship Jamshedpur,,
31569,Nibedita Polytechnic Murshidabad,,
31571,sonitpur polytechnic Sonitpur,,
34456,Dnyanvilas College of Engineering Pune,,
27271,VIT Business School Vellore,,
26414,Aruna Manharlal Shah Institute of Management & Research Mumbai,,
27273,Royal Global University Guwahati,,
27279,Kashmir Tibbia College Hospital and Research Centre Bandipora,,
31572,Kaliachak Government Polytechnic Malda,,
21118,Marathwada Institute of Technology Bulandshahr,,
27272,KCT Business School Coimbatore,,
25919,Sanghvi Innovative Academy Indore,,
31573,Discovery Institute Of Polytechnic Murshidabad,,
27275,"School of Correspondence, Karnatak University Dharwad",,
27823,Maratha Mandal Nathajirao G. Halgekar Institute of Dental Sciences & Research Centre Belgaum,,
31575,Jakir Hossain Institute of Polytechnic Murshidabad,,
32517,Tatysaheb Kore College of Architecture Kolhapur,,
34466,"Digital Scholar, Mumbai",,
31576,Sibsagar Polytechnic,,
27277,"Alagappa University, Directorate of Distance Education Karaikudi",,
31580,Kalpana Chawla Government Polytechnic for Women Ambala,,
25907,SCAD Engineering College Tirunelveli,,
27278,BU SDE,,
27280,JAGSOM Bangalore,,
27284,IMS Indore,,
31581,Girija Devi Polytechnic College Bhojpur,,
27288,IIT Tirupati,,
31583,GP Aurangabad,,
27290,IIM Bodh Gaya,,
31602,Sarojini Institute of Technology Ranchi,,
27293,IIM Sirmaur,,
31584,Pratap Institute of Technology & Science Sikar,,
27294,IIM Sambalpur,,
30051,Subharti University (DDE),,
27175,Mangalam School of Architecture and Planning Kottayam,,
27295,Academy of Applied Arts South Campus New Delhi,,
27296,MNLU Mumbai,,
31587,Aditya Institute of Technology New Delhi,,
27298,Shillong College,,
31589,Government Polytechnic Panji,,
27302,Chandra Chellappan College of Education Namakkal,,
25766,BM Group of Institutions Gurgaon,,
31590,Vaish Technical Institute Rohtak,,
33628,Flyway Institute Patna,,
31591,Pakur Polytechnic College,,
31596,Girija Institute of Polytechnic College Ramgarh,,
30050,"School of Distance Education and Learning, Jaipur National University",,
27304,Annai Theresa's College of Education for Women Tiruvannamalai,,
31592,Seth Jai Prakash Polytechnic Damla Yamuna Nagar,,
30063,Indian Institute of Fashion Technology Bangalore,,
31593,Chandil Polytechnic Seraikela,,
27176,KMCT College of Architecture Manassery Kozhikode,,
30800,Mangalayatan University Jabalpur,,
27305,Green Heaven Institute of Management and Research Nagpur,,
26352,ISI Pune,,
27306,Arunai College of Education Tiruvannamalai,,
31601,Khandoli Institute of Technology Giridih,,
27307,Dhanalakshmi Srinivasan College of Education for Women Perambalur,,
31605,Birsa Institute of Technology Ranchi,,
27308,Chandy College of Education Thoothukudi,,
31607,Marathwada Institute of Technology New Delhi,,
27314,Amman College of Education Chennai,,
27315,Idhayam College of Education Tiruchirappalli,,
27317,Chezhian College of eEducation Tiruvannamalai,,
25778,CBIT,,
33463,IIIT Vadodara International Campus Diu,,
31610,Satyam International Institute of Technology Patna,,
15774,Bhai Nagahia Singh Memorial Girls College Ludhiana,,
27318,Durai Murugan College of Education Vellore,,
27319,Annammal College of Education for Women Thoothukudi,,
31613,Seshasayee Institute of Technology Tiruchirappalli,,
27320,Dhivya College of Education Tiruvannamalai,,
27325,Indian College of Education Vellore,,
27331,Apollo College of Education Poonamallee,,
25955,Manajiraje Bhosale Technical Campus Faculty of Engineering Sangli,,
27354,Dr. Zakir Husain College of Education Sivaganga,,
27332,Mysore School of Architecture,,
27342,Girivasan College of Education Dharmapuri,,
31615,Kite Polytechnic College Budgam,,
27343,Jainee College of Education Dindigul,,
27345,Devarajan College of Education Vedaranyam,,
31618,Government Polytechnic college Doda,,
31619,Government Polytechnic College Poonch,,
26457,PDUSU,,
25813,OUTR,,
27347,Annai Saraswathi College of Education Chennai,,
30610,DOT School of Design Chennai,,
30665,Sonubhau Baswant College of Arts and Commerce Thane,,
31620,Valivalam Desikar Polytechnic College Nagapattinam,,
27348,Bon Secours College of Education Thanjavur,,
31624,S. R. S. Government Polytechnic College for Girls Ludhiana,,
31626,Vidya Sagar Polytechnic Dhuri,,
30670,Shri Shivaji Polytechnic Institute Parbhani,,
27349,AVS College of Education Salem,,
25775,Central Institute of Technology Raipur,,
30676,"Institute of Language Studies and Applied Social Sciences, CVM University Anand",,
31627,Adarsh Polytechnic College Samana,,
31628,Onkar College of Pharmacy Sangrur,,
27350,Arasu College of Education for Women Karur,,
27351,Dr. Vellasamy Nadar College of Education Thanjavur,,
33695,Unitedworld School of Creative Intelligence Jaipur,,
27352,Annai Teresa College of Education Sivaganga,,
31629,G.H.G. Khalsa College of Pharmacy Ludhiana,,
31287,Avukaderkutty Naha Sahib Memorial Government Polytechnic College Malappuram,,
30115,Ariyalur Engineering College,,
21196,Nandha College of Technology Erode,,
27316,College of Fisheries Mangalore,,
27358,Indira Gandhi College of Education Kanchipuram,,
25970,Pavendar Bharathidasan Institute of Information Technology Tiruchirappalli,,
27364,Adhiparasakthi College of Education Vellore,,
26038,"University College of Engineering, Anna University Nagercoil",,
27368,Dr. R.K.Shanmugam College of Education Kallakurichi,,
27377,K.S.Maniam College of Education Namakkal,,
25821,Daita Madhusudana Sastry Sri Venkateswara Hindu College of Engineering Krishna,,
31630,bahra Polytechnic College Patiala,,
27372,Institute of Education Tiruchirappalli,,
30692,Modern College of Pharmacy Jhansi,,
27378,Adhiyamaan College of Education Hosur,,
32615,RVS Polytechnic College Coimbatore,,
33513,Forest College and Research Institute Hyderabad,,
27380,J K College of Education Dindigul,,
27747,St. Joseph College of Education Mysore,,
29720,Lal Bahadur Shastri Arts Commerce & Science P.G. College Baloda,,
31951,Altruist Institute of Hotel Management Kolkata,,
34227,"Karanjekar College of Engineering & Management, Bhandara",,
31631,Maharishi Kashyap Government Polytechnic Panipat,,
27381,Jenneys College of Education Tiruchirappalli,,
31633,Guru Nanak Institute Of Technology Hoshiarpur,,
27383,C.M.Annamalai College of Education Thiruvallur,,
26662,Moulana College of Pharmacy Perinthalmanna,,
31636,Shaheed Bhagat Singh Polytechnic & Pharmacy College Patti,,
31641,GRG Polytechnic College Coimbatore,,
27384,Holy Angels College of Education for Women Mettupalayam,,
27387,DDE MKU,,
31637,Arasan Ganesan Polytechnic College Sivakasi,,
26072,VM Institute of Engineering and Technology Nagpur,,
31638,Government Polytechnic College Karauli,,
26699,Eranad Knowledge City Technical Campus Manjeri Malappuram,,
31639,Lala Lajpat Rai Memorial Polytechnic Moga,,
27391,K.S.M. College of Education for Women Madurai,,
31644,Padmabhushan Sri N.Ramaswami Ayyar Memorial Polytechnic College Tiruchirappalli,,
31640,Mohamed Sathak Polytechnic College Ramanathapuram,,
26145,Gyanveer Institute of Management and Science Sagar,,
27393,Kennedy College of Education Vellore,,
31326,Gramin Technical and Management Campus Nanded,,
31642,Lord Krishna College of Pharmacy Khokhar Lehragaga,,
31646,V. Ramakrishna Polytechnic College Chennai,,
26780,Alagappa Institute of Management Karaikudi,,
26290,Universal College of Engineering and Technology Tirunelveli,,
31647,Longowal Polytechnic College Mohali,,
31649,Alagappa Government Polytechnic College Karaikudi,,
27395,Dr. Nagarathinams College of Education Namakkal,,
26135,DSB,,
26822,Ganga Institute of Health Sciences Coimbatore,,
31650,Global Polytechnic College Patiala,,
26317,Vindhya Institute of Technology and Science Raipur,,
31667,Raja Balwant Singh Polytechnic Agra,,
31654,Shaheed Udham Singh Polytechnic College Mohali,,
31657,GGS Polytechnic S.A.S. Nagar,,
27396,Holy Trinity College of Education Kanyakumari,,
27398,Kalvithanthai AKR Sourashtra Teachers College Sivaganga,,
31658,Sri Sukhmani Polytechnic College Bassi,,
27960,C.S.I. College Of Commerce Dharwad,,
31659,Sri Nallalaghu Nadar Polytechnic College Chennai,,
28695,Delhi Institute of Rural Development New Delhi,,
27399,Kongunadu College of Education Tiruchirappalli,,
31660,Sparsh Himalaya University,,
26914,Kongu College of Arts and Science Karur,,
27400,"Manonmaniam Sundaranar University, Directorate of Distance and Continuing Education Tirunelveli",,
31661,Meenakshi Krishnan Polytechnic College Chennai,,
26877,Bharath Niketan Engineering College Aundipatti,,
31662,Saint Michael's Polytechnic College Chennai,,
26918,Pavai Arts & Science College for Women Namakkal,,
30912,Indian Institute of Teacher Education Gandhinagar,,
27401,AlAmir College of Education Tirupattur,,
27411,"Mother Teresa Women's University, Directorate of Distance Education Kodaikanal",,
33337,Dr Kiran C Patel Medical College & Research Institute Bharuch,,
30919,Kalinga Institute of Social Sciences Bhubaneswar,,
31415,CDL Government Polytechnic Panchkula,,
26949,"PMP College of Arts and Science, Thokkampatty Dharmapuri",,
31665,Swamy Abedhanandha Polytechnic College Tiruvannamalai,,
27403,Crescent College of Education Tiruvannamalai,,
